title,"eai:acl.owner",actions,"eai:acl.app","cron_schedule","dispatch.earliest_time","dispatch.latest_time",search
"DET-1210517-proc_creation_win_sdbinst_shim_persistence",axg3394,"send_to_sentinel",search,"52 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
(Image=""*\\sdbinst.exe"" AND CommandLine=""*.sdb*"") NOT CommandLine=""*iisexpressshim.sdb*""
NOT (CommandLine=""*C:\\WINDOWS\\Speech\\Freedom Scientific*"" OR CommandLine=""*C:\\WINDOWS\\AppPatch\\CustomSDB\\{53e95c8e-d81a-4f80-877a-e783c727010c}.sdb*"" OR CommandLine=""*C:\\WINDOWS\\AppPatch\\CustomSDB\\{e28567ed-9263-45fb-9ab4-56d783e213bd}.sdb*"") ```Assistive technology software```
| stats count by _time host user CommandLine ParentCommandLine



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210517-proc_creation_win_sdbinst_shim_persistence""
| setfields detection_description = ""DET-1210517-proc_creation_win_sdbinst_shim_persistence""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""Persistence"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210522-proc_creation_win_susp_bcdedit",axg3394,"send_to_sentinel",search,"49 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
Image=""*\\bcdedit.exe"" AND CommandLine IN(""*delete*"" ""*deletevalue*"" ""*import*"" ""*safeboot*"" ""*network*"")
NOT ParentCommandLine=""/C \""C:\\Program Files\\WinMagic\\SecureDoc-NT\\UserData\\RemoveWinRE.cmd\""""
NOT ParentImage=""*\\bomgar-scc.exe""
| stats count by _time host user CommandLine ParentCommandLine
| sort 0 + _time




``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210522-proc_creation_win_susp_bcdedit""
| setfields detection_description = ""DET-1210522-proc_creation_win_susp_bcdedit""
| setfields severity = ""medium"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""Persistence"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210523-win_susp_bginfo",axg3394,"send_to_sentinel",search,"50 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
(Image=""*\\bginfo.exe"" AND CommandLine=""*/popup*"" AND CommandLine=""*/nolicprompt*"")
| stats count by _time host user ParentImage ParentCommandLine Image CommandLine

``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210523-win_susp_bginfo""
| setfields detection_description = ""DET-1210523-win_susp_bginfo""
| setfields severity = ""Medium"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""Execution"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210524-proc_creation_win_susp_calc",axg3394,"send_to_sentinel",search,"50 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
(CommandLine=""*\\calc.exe *"" OR (Image=""*\\calc.exe"" NOT Image=""*\\Windows\\Sys*"" NOT Image=""*\\Windows\\WinSxS\\wow64_microsoft-windows-calc_31bf3856ad364e35_10.0.19041.1_none_6a03b910ee7a4073\\*""))
| stats count by _time host user Image CommandLine ParentCommandLine
| sort 0 + _time




``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210524-proc_creation_win_susp_calc""
| setfields detection_description = ""DET-1210524-proc_creation_win_susp_calc""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""DefenseEvasion"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210525-proc_creation_win_susp_cdb",axg3394,"send_to_sentinel",search,"51 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
(Image=""*\\cdb.exe"" AND CommandLine=""*-cf*"")
| stats count by _time host user Image CommandLine ParentCommandLine
| sort 0 + _time


``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210525-proc_creation_win_susp_cdb""
| setfields detection_description = ""DET-1210525-proc_creation_win_susp_cdb""
| setfields severity = ""medium"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""DefenseEvasion"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210528-proc_creation_win_susp_certutil_encode",axg3394,"send_to_sentinel",search,"10 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1""
Image=""*\\certutil.exe"" AND CommandLine=""*-f*"" AND CommandLine=""*-encode*""
| stats count by _time host ParentImage Image CommandLine
| sort 0 + _time




``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210528-proc_creation_win_susp_certutil_encode""
| setfields detection_description = ""DET-1210528-proc_creation_win_susp_certutil_encode""
| setfields severity = ""medium"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""DefenseEvasion"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210530-proc_creation_win_susp_cmd_http_appdata",axg3394,"send_to_sentinel",search,"56 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
Image=""*\\cmd.exe"" AND CommandLine=""*%AppData%*"" AND CommandLine IN(""*https://*"" ""*http://*"")
| stats count by _time host user Image CommandLine ParentImage ParentCommandLine
| sort 0 + _time



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210530-proc_creation_win_susp_cmd_http_appdata""
| setfields detection_description = ""DET-1210530-proc_creation_win_susp_cmd_http_appdata""
| setfields severity = ""medium"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""CommandAndControl"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210531-proc_creation_win_susp_codepage_switch",axg3394,"send_to_sentinel",search,"57 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
Image=""*\\chcp.com"" 
| rex field=CommandLine ""(?<code>\ [0-9]{3,5})$""
| search code IN(""037"" ""500"" ""708"" ""709"" ""710"" ""720"" ""737"" ""775"" ""852"" ""855"" ""857"" ""858"" ""860"" ""861"" ""862"" ""863"" ""864"" ""865"" ""866"" ""869"" ""870"" ""874"" ""875"" ""932"" ""936"" ""949"" ""950"" ""1026"" ""1047"" ""1140"" ""1141"" ""1142"" ""1143"" ""1144"" ""1145"" ""1146"" ""1147"" ""1148"" ""1149"" ""1200"" ""1201"" ""1250"" ""1251"" ""1253"" ""1254"" ""1255"" ""1256"" ""1257"" ""1258"" ""1361"" ""10000"" ""10001"" ""10002"" ""10003"" ""10004"" ""10005"" ""10006"" ""10007"" ""10008"" ""10010"" ""10017"" ""10021"" ""10029"" ""10079"" ""10081"" ""10082"" ""12000"" ""12001"" ""20000"" ""20001"" ""20002"" ""20003"" ""20004"" ""20005"" ""20105"" ""20106"" ""20107"" ""20108"" ""20127"" ""20261"" ""20269"" ""20273"" ""20277"" ""20278"" ""20280"" ""20284"" ""20285"" ""20290"" ""20297"" ""20420"" ""20423"" ""20424"" ""20833"" ""20838"" ""20866"" ""20871"" ""20880"" ""20905"" ""20924"" ""20932"" ""20936"" ""20949"" ""21025"" ""21027"" ""21866"" ""28591"" ""28592"" ""28593"" ""28594"" ""28595"" ""28596"" ""28597"" ""28598"" ""28599"" ""28603"" ""28605"" ""29001"" ""38598"" ""50220"" ""50221"" ""50222"" ""50225"" ""50227"" ""50229"" ""50930"" ""50931"" ""50933"" ""50935"" ""50936"" ""50937"" ""50939"" ""51932"" ""51936"" ""51949"" ""51950"" ""52936"" ""54936"" ""57002"" ""57003"" ""57004"" ""57005"" ""57006"" ""57007"" ""57008"" ""57009"" ""57010"" ""57011"" ""65000"")
| stats count by _time host user Image CommandLine ParentImage ParentCommandLine
| sort 0 + _time





``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210531-proc_creation_win_susp_codepage_switch""
| setfields detection_description = ""DET-1210531-proc_creation_win_susp_codepage_switch""
| setfields severity = ""medium"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""DefenseEvasion"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210534-proc_creation_win_susp_comsvcs_procdump",axg3394,"send_to_sentinel",search,"55 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
(OriginalFileName=""RUNDLL32.EXE"" OR Image=""*\\rundll32.exe"") AND CommandLine=""*comsvcs*"" AND CommandLine=""*MiniDump*"" AND CommandLine=""*full*""
| stats count by _time host user Image CommandLine ParentImage ParentCommandLine
| sort 0 + _time



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210534-proc_creation_win_susp_comsvcs_procdump""
| setfields detection_description = ""DET-1210534-proc_creation_win_susp_comsvcs_procdump""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""CredentialAccess"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210536-proc_creation_win_susp_control_dll_load",axg3394,"send_to_sentinel",search,"58 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
(ParentImage=""*\\System32\\control.exe"" AND Image=""*\\rundll32.exe"") NOT CommandLine=""*Shell32.dll*""
| stats count by _time host user Image CommandLine ParentImage ParentCommandLine
| sort 0 + _time



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210536-proc_creation_win_susp_control_dll_load""
| setfields detection_description = ""DET-1210536-proc_creation_win_susp_control_dll_load""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""DefenseEvasion"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210539-win_susp_csc",axg3394,"send_to_sentinel",search,"51 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
(Image=""*\\csc.exe"" AND ParentImage IN(""*\\wscript.exe"" ""*\\cscript.exe"" ""*\\mshta.exe""))
| stats count by _time host user ParentImage ParentCommandLine Image CommandLine


``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210539-win_susp_csc""
| setfields detection_description = ""DET-1210539-win_susp_csc""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""Execution"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
